CRASH_ID,UNIT_NBR,UNIT_DESC_ID,VEH_PARKED_FL,VEH_HNR_FL,VEH_LIC_STATE_ID,VIN,VEH_MOD_YEAR,VEH_COLOR_ID,VEH_MAKE_ID,VEH_MOD_ID,VEH_BODY_STYL_ID,EMER_RESPNDR_FL,OWNR_ZIP,FIN_RESP_PROOF_ID,FIN_RESP_TYPE_ID,VEH_DMAG_AREA_1_ID,VEH_DMAG_SCL_1_ID,FORCE_DIR_1_ID,VEH_DMAG_AREA_2_ID,VEH_DMAG_SCL_2_ID,FORCE_DIR_2_ID,VEH_INVENTORIED_FL,VEH_TRANSP_NAME,VEH_TRANSP_DEST,CONTRIB_FACTR_1_ID,CONTRIB_FACTR_2_ID,CONTRIB_FACTR_P1_ID,VEH_TRVL_DIR_ID,FIRST_HARM_EVT_INV_ID,INCAP_INJRY_CNT,NONINCAP_INJRY_CNT,POSS_INJRY_CNT,NON_INJRY_CNT,UNKN_INJRY_CNT,TOT_INJRY_CNT,DEATH_CNT
15152122,2,MOTOR VEHICLE,Y,N,TX,1HD1JRV19GB022907,NA,GRN,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,78626,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,3,,,,OTHER (EXPLAIN IN NARRATIVE),NA,NA,WEST,Y,0,0,0,0,0,0,0
15152243,1,MOTOR VEHICLE,N,N,TX,1HD1BJY104Y019963,2004,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,79936,1,LIABILITY INSURANCE POLICY,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 3,9,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 3,3,N,SOLEH,11615 RAILROAD,FAILED TO CONTROL SPEED,NA,NA,NORTH,Y,0,1,0,0,0,1,0
15153670,1,MOTOR VEHICLE,N,N,TX,JS1GR7NA4F2102214,NA,BLK,SUZUKI,NA,MOTORCYCLE,N,75428,2,NA,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 2,3,N,,,ANIMAL ON ROAD- WILD,NA,NA,WEST,Y,0,1,0,0,0,1,0
15153908,2,MOTOR VEHICLE,N,N,TX,1HFSC370XWA000524,1998,MAR,HONDA,UNKNOWN,MOTORCYCLE,N,77354,1,LIABILITY INSURANCE POLICY,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 5,12,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 5,12,N,PRASIFKA WRECKER SERVICE,2012 S IH-45 HUTCHINS TX 75141,DISTRACTION IN VEHICLE,DRIVER INATTENTION,NA,NORTH,Y,1,0,0,0,0,1,0
15154572,5,MOTOR VEHICLE,N,N,TX,WB10166A8XXA17615,1999,BLU,BMW,R SERIES,MOTORCYCLE,N,77356,1,PROOF OF LIABILITY INSURANCE,BACK END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,5,BACK END (RIGHT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,4,N,,,NONE,NA,NA,NORTHWEST,N,0,0,0,1,0,0,0
15154979,1,MOTOR VEHICLE,N,N,TX,JYAVP11E42A025381,2002,BLK,YAMAHA,UNKNOWN,MOTORCYCLE,N,77044,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,NA,NA,NA,NA,Y,RAMS TOWING #617,11360 EASTEX FRWY,NONE,NA,NA,WEST,Y,1,0,0,0,0,1,0
15155063,3,MOTOR VEHICLE,Y,N,TX,1HD1FMM17GB654679,NA,BLK,HARLEY-DAVIDSON,NA,POLICE MOTORCYCLE,Y,77002,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,HPD SOLO DETAIL,4400 TELEPHONE RD.,NONE,NA,NA,SOUTH,N,0,0,0,1,0,0,0
15155720,1,MOTOR VEHICLE,N,N,TX,1HD4CEM14NY112140,1992,MAR,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,79339,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,1,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,1,N,,RELEASED AT SCENE,UNSAFE SPEED,NA,NA,WEST,Y,0,1,0,0,0,1,0
15156395,1,MOTOR VEHICLE,N,N,TX,1HD1GDV1X2Y316629,2002,GRN,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,76444,1,PROOF OF LIABILITY INSURANCE,LEFT SIDE AND TOP DAMAGE ROLLOVER EFFECTS,DAMAGED 3,12,NA,NA,NA,N,GARCIA'S WRECKER SERVCIE,GARCIA'S WRECK YARD,NONE,NA,NA,SOUTH,Y,0,0,0,0,0,0,1
15156983,1,MOTOR VEHICLE,N,N,NM,JS1CT79A9G2100097,NA,GRY,SUZUKI,NA,MOTORCYCLE,N,79912,2,NA,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,9,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,3,Y,SOHLE,MUNI FACILITY,FAILED TO CONTROL SPEED,NA,NA,WEST,Y,0,0,1,0,0,1,0
15157141,2,MOTOR VEHICLE,N,N,TX,JH2SC2401PM200787,1993,BLK,HONDA,NA,MOTORCYCLE,N,78725,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,6,NA,NA,NA,Y,ROCHAS TOWING SERVICE,ROCHAS TOWING SERVICE,NONE,NA,NA,EAST,Y,0,1,0,0,0,1,0
15157344,1,MOTOR VEHICLE,N,N,TX,1HD1FRW136Y646701,2006,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,79118,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,RODNEY KEELING,"5107 MCCORMICK ROAD, AMARILLO, TX  79118",UNDER INFLUENCE - ALCOHOL,UNDER INFLUENCE - DRUG,NA,WEST,Y,1,0,0,0,0,1,0
15157596,1,MOTOR VEHICLE,N,N,TX,WB10D2108GZ353538,NA,BLK,BMW,NA,MOTORCYCLE,N,77016,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,1,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,3,N,CHALLENGER TOWING,8000 OLD GALVESTON RD,UNSAFE SPEED,NA,FAILED TO CONTROL SPEED,SOUTH,Y,0,1,0,0,0,1,0
15158328,2,MOTOR VEHICLE,Y,N,TX,JKBZXJC125A010016,2005,BLU,KAWASAKI,NA,MOTORCYCLE,N,77503,1,LIABILITY INSURANCE POLICY,RIGHT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,2,NA,NA,NA,N,RELEASED TO DRIVER,AT SCENE,NONE,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
15158453,1,MOTOR VEHICLE,N,N,TX,1HD1FFM16DB617064,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,79735,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,ACTION WRECKER SERVICE,1109 S MIDLAND DR MIDLAND TX 79703,NONE,NA,NA,WEST,Y,1,0,0,0,0,1,0
15158937,2,MOTOR VEHICLE,N,N,NA,JH2AB020XVK603973,1997,WHI,HONDA,NA,MOTORCYCLE,N,76687,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,CLASSIC PAINT & BODY,"802 S MCKINNEY, MEXIA, TX 76667",DISREGARD STOP SIGN OR LIGHT,NA,NA,NORTH,Y,1,0,0,0,0,1,0
15159713,1,MOTOR VEHICLE,N,N,TX,1HD1BKL1XTY019478,1996,RED,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,75169,1,PROOF OF LIABILITY INSURANCE,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,9,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,3,N,,,ANIMAL ON ROAD- WILD,NA,TURNED WHEN UNSAFE,WEST,Y,0,1,0,0,0,1,0
15159713,2,MOTOR VEHICLE,N,N,TX,1HD1KBM16CB660953,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,75036,1,PROOF OF LIABILITY INSURANCE,LEFT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,8,NA,NA,NA,N,,,NONE,NA,NA,WEST,Y,0,0,0,1,0,0,0
15160821,1,MOTOR VEHICLE,N,N,TX,JYARJ12E57A013359,2007,GRY,YAMAHA,UNKNOWN,MOTORCYCLE,N,77065,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,GRIMES COUNTY WRECKER 936-825-0300,"1511 W WASHINGTON AVE NAVASOTA, TX 77868",UNSAFE SPEED,NA,NA,SOUTHEAST,Y,1,0,0,0,0,1,0
15161097,1,MOTOR VEHICLE,N,N,TX,1HFSC18005A901676,2005,RED,HONDA,UNKNOWN,MOTORCYCLE,N,77651,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,K & K TOWING,WRECKER YARD,OTHER (EXPLAIN IN NARRATIVE),NA,FAILED TO CONTROL SPEED,SOUTH,Y,0,1,0,0,0,1,0
15162747,3,MOTOR VEHICLE,N,N,TX,1HD1KHM10CB657047,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,78251,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,6,NA,NA,NA,N,,,NONE,NA,NA,NORTHEAST,N,0,0,0,2,0,0,0
15163849,1,MOTOR VEHICLE,N,N,TX,1HD1BWV17DB019799,NA,BLU,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,79924,1,PROOF OF LIABILITY INSURANCE,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,9,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,9,Y,SOHLE,11615 RAILROAD,FAILED TO YIELD ROW - STOP SIGN,NA,NA,NORTH,Y,0,0,1,0,0,1,0
15164065,2,MOTOR VEHICLE,N,N,TX,KM4MJ5279C1700732,NA,WHI,HYOSUNG,NA,MOTORCYCLE,N,79907,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 2,12,NA,NA,NA,N,OWNER,LEFT LEGALLY PARKED,NONE,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
15164206,1,MOTOR VEHICLE,N,Y,TX,JH2PC370X6M302269,2006,BLK,HONDA,NA,MOTORCYCLE,Y,77077,2,NA,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 4,9,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 4,3,N,EXPRO COLLISION,1700 BRITTMORE,CHANGED LANE WHEN UNSAFE,FAILED TO CONTROL SPEED,NA,WEST,Y,0,1,0,0,0,1,0
15164226,1,MOTOR VEHICLE,N,N,TX,SMT600FS83J176992,2003,SIL,NA,NA,MOTORCYCLE,N,75067,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,NA,NA,NA,N,PRO-TOW,1006 E MAIN ST LEWISVILLE TX,FAILED TO STOP FOR TRAIN,SPEEDING - (OVERLIMIT),NA,NORTH,Y,1,0,0,0,0,1,0
15164313,1,MOTOR VEHICLE,N,N,TX,KM4MP578271601787,2007,GRN,HYOSUNG,NA,MOTORCYCLE,Y,79922,2,NA,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,2,NA,NA,NA,N,,,FAILED TO PASS TO LEFT SAFELY,NA,NA,SOUTH,Y,0,0,0,0,1,0,0
15164795,1,MOTOR VEHICLE,N,N,TX,JS1VS52A7P2103895,1993,BLK,SUZUKI,UNKNOWN,MOTORCYCLE,N,76384,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,GOODRUM'S WRECKER,"6591 BUS. HWY 287, VERNON, TX 76384",UNDER INFLUENCE - ALCOHOL,UNDER INFLUENCE - DRUG,NA,SOUTHEAST,Y,1,0,0,0,0,1,0
15165323,2,MOTOR VEHICLE,N,N,TX,JKAEXVD139A113881,NA,BLK,KAWASAKI,UNKNOWN,MOTORCYCLE,N,79336,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,NA,NA,NA,N,BUSH WRECKER,BUSH'S GARAGE,NONE,NA,NA,WEST,Y,1,0,0,0,0,1,0
15165410,1,MOTOR VEHICLE,N,N,TX,9D10871H4,1974,PLE,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,76137,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,1,NA,NA,NA,,AA WRECKER,5709 B DENTON HIGHWAY,UNDER INFLUENCE - ALCOHOL,NA,NA,WEST,Y,0,0,0,1,0,0,0
15166323,2,MOTOR VEHICLE,N,N,TX,JH2RC50006M203023,2006,PLE,HONDA,NA,MOTORCYCLE,N,75455,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,DICKEY MORROW,US 67 E MT PLEASANT TX 75455,NONE,NA,NA,EAST,Y,0,1,0,0,0,1,0
15166369,1,MOTOR VEHICLE,N,N,NA,JH2HE03073K224687,2003,WHI,HONDA,NA,MOTORCYCLE,N,75009,2,NA,RIGHT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,2,RIGHT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,3,N,,,NONE,NA,NA,UNKNOWN,Y,0,0,0,1,0,0,0
15167355,1,MOTOR VEHICLE,N,N,TX,JYARJ06E28A037821,NA,BLK,YAMAHA,UNKNOWN,MOTORCYCLE,N,79423,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,9,NA,NA,NA,N,DRIVEN FROM SCENE BY RELATIVE,,HAD BEEN DRINKING,FAILED TO YIELD ROW - STOP SIGN,NA,EAST,Y,0,0,1,0,0,1,0
15169417,2,MOTOR VEHICLE,N,N,TX,JKBZXNA117A020548,2007,BLU,KAWASAKI,NA,MOTORCYCLE,N,78541,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,Y,LIGHTHING TOWING & RECOVERY,11360 EASTEX FRWY,NONE,NA,NA,NORTH,Y,0,0,1,0,0,1,0
15169996,2,MOTOR VEHICLE,N,N,TX,1HD4CR2129K419051,NA,RED,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,76528,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,3,NA,NA,NA,N,FINCHER'S TOWING,"3209 S STATE HWY 36 GATESVILLE, TX 76528",NONE,NA,NA,WEST,Y,1,0,0,0,0,1,0
15170392,1,MOTOR VEHICLE,N,N,TX,JKAEXMF1X6DA22465,2006,BLU,KAWASAKI,NA,MOTORCYCLE,N,76549,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,9,N,BILL'S TOWING (254)628-1010,"3700 BACON RANCH  KILLEEN, TX  76543",NONE,NA,NA,NORTH,Y,0,1,0,0,0,1,0
15172548,1,MOTOR VEHICLE,N,N,TX,JS1GN7CA152110395,2005,BLK,SUZUKI,NA,MOTORCYCLE,N,79934,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,11,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,9,N,,,FAILED TO CONTROL SPEED,NA,DRIVER INATTENTION,NORTH,Y,0,1,0,0,0,1,0
15174741,2,MOTOR VEHICLE,Y,N,TX,1HD1JS910GB016995,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,78541,2,NA,RIGHT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,2,NA,NA,NA,N,,,NONE,NA,NA,NORTH,Y,0,0,0,0,0,0,0
15174773,1,MOTOR VEHICLE,N,N,TX,1HD1GHV193K300613,2003,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,78654,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,H&H WRECKER SERVICE,"604 AVE P MARBLE FALLS, TEXAS 78654",FAILED TO GIVE HALF OF ROADWAY,NA,IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE),NORTHWEST,Y,1,0,0,0,0,1,0
15174857,2,MOTOR VEHICLE,N,N,TX,1NXBR32E27Z900115,2007,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,77511,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,"EASTSIDE, 281-431-0427","21105 MORRIS AVENUE, MANVEL, TX 77578",NONE,NA,NA,SOUTH,Y,1,0,0,0,0,1,0
15181129,1,MOTOR VEHICLE,N,N,TX,RLHKF1800FY000575,NA,BLK,HONDA,UNKNOWN,MOTORCYCLE,N,77662,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,EARNEST KNAPP,"5760 HWY 105 VIDOR, TX 77662",UNDER INFLUENCE - DRUG,FAILED TO DRIVE IN SINGLE LANE,FATIGUED OR ASLEEP,WEST,Y,0,1,0,0,0,1,0
15184211,2,MOTOR VEHICLE,Y,N,TX,5VPDW36N8E3034778,NA,NA,UNKNOWN,UNKNOWN,MOTORCYCLE,Y,77459,1,PROOF OF LIABILITY INSURANCE,INVALID VALUE,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,QUALITY PAINT AND BODY,"1522 TEXAS PARKWAY, MISSOURI CITY, TX 77",NONE,NA,NA,WEST,Y,0,0,0,0,0,0,0
15184211,2,MOTOR VEHICLE,Y,N,TX,5VPDW36N8E3034778,NA,NA,UNKNOWN,UNKNOWN,MOTORCYCLE,Y,77459,1,PROOF OF LIABILITY INSURANCE,INVALID VALUE,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,QUALITY PAINT AND BODY,"1522 TEXAS PARKWAY, MISSOURI CITY, TX 77",NONE,NA,NA,WEST,Y,0,0,0,0,0,0,0
15185163,2,MOTOR VEHICLE,N,N,TX,JH2KF0109FK003196,1985,GRY,HONDA,NA,MOTORCYCLE,N,79311,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,INDEPENDENT WRECKER,"13807 CR 1420 #3 WOLFFORTH, TX",NONE,NA,NA,EAST,Y,0,1,0,0,0,1,0
15186393,1,MOTOR VEHICLE,N,N,TX,1HD1FDV191Y618947,2001,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,79007,3,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,WINKLER COUNTY TOWING,"WINKLER COUNTY TOWING, S. HWY 18 KERMIT,",FAILED TO CONTROL SPEED,DRIVER INATTENTION,NA,WEST,Y,0,0,0,1,0,0,0
15207888,1,MOTOR VEHICLE,N,N,TX,1HD1CHP1PWY215443,1998,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,75956,2,NA,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 3,11,NA,NA,NA,N,CHUCKS 409-832-8228,"2945 BLANCHETTE ST, BEAUMONT, TX 77701",UNSAFE SPEED,NA,NA,WEST,Y,0,1,0,0,0,1,0
15209482,2,MOTOR VEHICLE,N,N,TX,1HD4NBB17FC503843,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,78046,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,12,NA,NA,NA,N,,,NONE,NA,NA,NORTH,Y,0,0,1,0,0,1,0
15209513,2,MOTOR VEHICLE,N,N,TX,5KMMSG2PX67001970,2006,RED,UNKNOWN,UNKNOWN,MOTORCYCLE,N,78041,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,OWNER,1013 WILLOW ST,NONE,NA,NA,WEST,Y,0,1,0,0,0,1,0
15209513,2,MOTOR VEHICLE,N,N,TX,5KMMSG2PX67001970,2006,RED,UNKNOWN,UNKNOWN,MOTORCYCLE,N,78041,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,OWNER,1013 WILLOW ST,NONE,NA,NA,WEST,Y,0,1,0,0,0,1,0
